route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
25884.,198,,EN 463 KÁLMÁN IMRE,,2,,,
25885.,198,,EN 463 KÁLMÁN IMRE,,2,,,
25886.,198,,EN 463 KÁLMÁN IMRE,,2,,,
25887.,198,,EN 463 KÁLMÁN IMRE,,2,,,
2589.,198,,8115 ,,2,,,
2590.,198,,8115 ,,2,,,
25929.,198,,269 ,,2,,,
25933.,198,,269 ,,2,,,
25934.,198,,269 ,,2,,,
25935.,198,,269 ,,2,,,
25936.,198,,63 ,,2,,,
25937.,198,,65 ,,2,,,
25961.,198,,8302 GEMENC,,2,,,
25962.,198,,Sz 8310 ,,2,,,
25963.,198,,Sz 8330 ,,2,,,
25967.,198,,Sz 8330 ,,2,,,
25968.,198,,B 8330 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25968.1,198,,Sz 8330 ,,2,,,
25969.,198,,Sz 8330 ,,2,,,
25971.,198,G40,,,2,,ABCD45,FFFFFF
25972.,198,G40,,,2,,ABCD45,FFFFFF
25973.,198,G40,,,2,,ABCD45,FFFFFF
25976.,198,S40,,,2,,00AFF0,FFFFFF
25976.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25978.,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25978.1,198,S40,,,2,,00AFF0,FFFFFF
25979.,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25979.1,198,S40,,,2,,00AFF0,FFFFFF
25980.,198,S40,,,2,,00AFF0,FFFFFF
25981.,198,S40,,,2,,00AFF0,FFFFFF
25981.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25982.,198,S40,,,2,,00AFF0,FFFFFF
25982.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25982.2,198,S40,,,2,,00AFF0,FFFFFF
25983.,198,S40,,,2,,00AFF0,FFFFFF
25983.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25983.2,198,S40,,,2,,00AFF0,FFFFFF
25984.,198,S40,,,2,,00AFF0,FFFFFF
25984.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25984.2,198,S40,,,2,,00AFF0,FFFFFF
25985.,198,S40,,,2,,00AFF0,FFFFFF
25985.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25985.2,198,S40,,,2,,00AFF0,FFFFFF
25988.,198,S40,,,2,,00AFF0,FFFFFF
25988.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25990.,198,S40,,,2,,00AFF0,FFFFFF
25990.1,198,S40,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
25997.,198,S40,,,2,,00AFF0,FFFFFF
26007.,198,,B 47715 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26008.,198,,B 47727 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26009.,198,,B 47713 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26010.,198,,B 47725 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26017.,198,,Sz 38622 ,,2,,,
26019.,198,,B 38622 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26035.,198,,527 HERNÁD - ZEMPLÉN,,2,,,
2604.,198,,8113 ,,2,,,
26049.,198,,IC 501 HERNÁD - ZEMPLÉN,,2,,,
2606.,198,,8123 ,,2,,,
2607.,198,,8111 ,,2,,,
26071.,198,,IC 507 HERNÁD - ZEMPLÉN,,2,,,
26072.,198,,IC 527 HERNÁD - ZEMPLÉN,,2,,,
26073.,198,,IC 525 HERNÁD - ZEMPLÉN,,2,,,
26074.,198,,IC 523 HERNÁD - ZEMPLÉN,,2,,,
26075.,198,,IC 503 HERNÁD - ZEMPLÉN,,2,,,
26097.,198,,IC 521 HERNÁD - ZEMPLÉN,,2,,,
26098.,198,,IC 501 HERNÁD - ZEMPLÉN,,2,,,
26105.,198,,501 HERNÁD - ZEMPLÉN,,2,,,
26114.,198,,VESz 5209 ,,2,,,
26115.,198,,IC 503 ZEMPLÉN,,2,,,
26118.,198,,IC 525 HERNÁD - ZEMPLÉN,,2,,,
26119.,198,,527 HERNÁD - ZEMPLÉN,,2,,,
26126.,198,,IC 507 ZEMPLÉN,,2,,,
26127.,198,,IC 527 ZEMPLÉN,,2,,,
26128.,198,,IC 525 ZEMPLÉN,,2,,,
26129.,198,,IC 523 ZEMPLÉN,,2,,,
26130.,198,,IC 521 ZEMPLÉN,,2,,,
26131.,198,,IC 501 ZEMPLÉN,,2,,,
26132.,198,,VESz 5221 ,,2,,,
26136.,198,,Sz 5245 ,,2,,,
26137.,198,,Sz 5219 ,,2,,,
26138.,198,,Sz 5231 ,,2,,,
26139.,198,,Sz 5241 ,,2,,,
26140.,198,,Sz 5217 ,,2,,,
26141.,198,,Sz 5211 ,,2,,,
26142.,198,,Sz 5223 ,,2,,,
26143.,198,,Sz 5213 ,,2,,,
26144.,198,,Sz 5225 ,,2,,,
26145.,198,,Sz 6821 ,,2,,,
26146.,198,,Sz 38223 ,,2,,,
26147.,198,,Sz 38223 ,,2,,,
26148.,198,,Sz 38219 ,,2,,,
26149.,198,,Sz 38219 ,,2,,,
26152.,198,,Sz 38217 ,,2,,,
26154.,198,,Sz 38225 ,,2,,,
26155.,198,,Sz 38213 ,,2,,,
26158.,198,,Sz 38211 ,,2,,,
26162.,198,,Sz 38229 ,,2,,,
26163.,198,,Sz 38229 ,,2,,,
26164.,198,,Sz 38215 ,,2,,,
26165.,198,,Sz 38215 ,,2,,,
26166.,198,,Sz 38215 ,,2,,,
26169.,198,,Sz 38221 ,,2,,,
26170.,198,,Sz 38221 ,,2,,,
26173.,198,,Sz 38223 ,,2,,,
26174.,198,,Sz 38253 ,,2,,,
26178.,198,S431,,,2,,00AFF0,FFFFFF
26182.,198,S431,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26182.1,198,S431,,,2,,00AFF0,FFFFFF
26183.,198,S431,,,2,,00AFF0,FFFFFF
26186.,198,S431,,,2,,00AFF0,FFFFFF
26187.,198,S431,,,2,,00AFF0,FFFFFF
26188.,198,S431,,,2,,00AFF0,FFFFFF
26189.,198,S431,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26189.1,198,S431,,,2,,00AFF0,FFFFFF
26190.,198,S431,,,2,,00AFF0,FFFFFF
26191.,198,S431,,,2,,00AFF0,FFFFFF
26192.,198,,8511 ,,2,,,
26197.,198,,18401 DÉLI <- PARTI,,2,,,
26198.,198,,18403 DÉLI <- PARTI,,2,,,
26199.,198,,18405 DÉLI <- PARTI,,2,,,
26202.,198,,8729 ,,2,,,
26205.,198,,Sz 38317 ,,2,,,
26206.,198,,Sz 38313 ,,2,,,
26207.,198,,Sz 38323 ,,2,,,
26208.,198,,Sz 38357 ,,2,,,
26209.,198,,Sz 38317 ,,2,,,
26211.,198,,18612 BAGOLYVONAT,,2,,,
26212.,198,,18612 BAGOLYVONAT,,2,,,
26214.,198,,18612 BAGOLYVONAT,,2,,,
26216.,198,,8530 ,,2,,,
26217.,198,,1678 PANORÁMA,,2,,,
26218.,198,,1678 PANORÁMA,,2,,,
26223.,198,,1678 PANORÁMA,,2,,,
26250.,198,,VESz 8727 ,,2,,,
26251.,198,,8727 ,,2,,,
26252.,198,,8717 ,,2,,,
26253.,198,,8715 ,,2,,,
26254.,198,,8725 ,,2,,,
26255.,198,,8713 ,,2,,,
26256.,198,,8723 ,,2,,,
26257.,198,,8711 ,,2,,,
26258.,198,,8721 ,,2,,,
26262.,198,,Sz 38397 ,,2,,,
26264.,198,,Sz 38367 ,,2,,,
26265.,198,,Sz 38367 ,,2,,,
26266.,198,,Sz 38397 ,,2,,,
26267.,198,,Sz 38341 ,,2,,,
26268.,198,,Sz 38365 ,,2,,,
26269.,198,,Sz 30817 ,,2,,,
26271.,198,,Sz 30823 ,,2,,,
26272.,198,,Sz 30813 ,,2,,,
26273.,198,,Sz 30819 ,,2,,,
26274.,198,,Sz 30821 ,,2,,,
26275.,198,,Sz 30815 ,,2,,,
26276.,198,,8298 ,,2,,,
26277.,198,,VESz 8285 ,,2,,,
26280.,198,,B 38955 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26281.,198,,B 38923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26282.,198,,B 38943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26283.,198,,B 38953 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26284.,198,,B 38951 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26287.,198,,B 38959 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26288.,198,,B 38969 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26289.,198,,B 38937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26290.,198,,B 38963 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26291.,198,,B 38913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26292.,198,,B 38931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26296.,198,,B 38939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26297.,198,,B 38939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26298.,198,,B 38949 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26299.,198,,B 38949 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26300.,198,,B 38941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26301.,198,,B 38941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26302.,198,,Sz 38949 ,,2,,,
26314.,198,,Sz 38941 ,,2,,,
26334.,198,,Sz 38939 ,,2,,,
26348.,198,,Sz 38937 ,,2,,,
26349.,198,,Sz 38941 ,,2,,,
26350.,198,,Sz 38943 ,,2,,,
26351.,198,,Sz 38945 ,,2,,,
26352.,198,,Sz 38949 ,,2,,,
26353.,198,,Sz 38953 ,,2,,,
26354.,198,,Sz 38955 ,,2,,,
26355.,198,,Sz 38963 ,,2,,,
26356.,198,,Sz 38913 ,,2,,,
26357.,198,,Sz 38923 ,,2,,,
26358.,198,,Sz 38931 ,,2,,,
26359.,198,,Sz 38935 ,,2,,,
26360.,198,,Sz 38939 ,,2,,,
26361.,198,,Sz 38947 ,,2,,,
26362.,198,,Sz 38951 ,,2,,,
26363.,198,,Sz 38959 ,,2,,,
26364.,198,,Sz 38969 ,,2,,,
26365.,198,,B 38947 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26366.,198,,B 38935 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26367.,198,,B 38945 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26380.,198,,Sz 38913 ,,2,,,
26382.,198,,Sz 38923 ,,2,,,
26384.,198,,Sz 38931 ,,2,,,
26386.,198,,Sz 38935 ,,2,,,
26388.,198,,Sz 38937 ,,2,,,
26394.,198,,Sz 38943 ,,2,,,
26396.,198,,Sz 38947 ,,2,,,
26403.,198,,Sz 38953 ,,2,,,
26405.,198,,Sz 38955 ,,2,,,
26407.,198,,Sz 38959 ,,2,,,
26409.,198,,Sz 38997 ,,2,,,
26412.,198,,Sz 38951 ,,2,,,
26413.,198,,Sz 38951 ,,2,,,
26471.,198,,Sz 5819 ,,2,,,
26472.,198,,Sz 5829 ,,2,,,
26474.,198,,Sz 5839 ,,2,,,
26475.,198,,Sz 5827 ,,2,,,
26476.,198,,Sz 5837 ,,2,,,
26477.,198,,Sz 5847 ,,2,,,
26478.,198,,Sz 5815 ,,2,,,
26479.,198,,Sz 5825 ,,2,,,
26480.,198,,Sz 5835 ,,2,,,
26481.,198,,Sz 5813 ,,2,,,
26482.,198,,Sz 5823 ,,2,,,
26483.,198,,Sz 5833 ,,2,,,
26484.,198,,Sz 5843 ,,2,,,
26485.,198,,Sz 5811 ,,2,,,
26486.,198,,Sz 5821 ,,2,,,
26487.,198,,Sz 5831 ,,2,,,
26608.,198,,B 1991 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26608.1,198,,1991 ,,2,,,
26609.,198,,1991 ,,2,,,
26609.1,198,,B 1991 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26609.2,198,,1991 ,,2,,,
26610.,198,,1991 ,,2,,,
26633.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26634.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26635.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26636.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26637.,198,,IC 985 MAGNET BANK,,2,,,
26638.,198,,IC 985 MAGNET BANK,,2,,,
26639.,198,,IC 985 MAGNET BANK,,2,,,
26640.,198,,IC 985 MAGNET BANK,,2,,,
26641.,198,,IC 993 TŰZTORONY,,2,,,
26642.,198,,IC 993 TŰZTORONY,,2,,,
26643.,198,,IC 993 TŰZTORONY,,2,,,
26644.,198,,IC 993 TŰZTORONY,,2,,,
26645.,198,,IC 987 SCARBANTIA,,2,,,
26646.,198,,IC 987 SCARBANTIA,,2,,,
26647.,198,,IC 987 SCARBANTIA,,2,,,
26648.,198,,IC 987 SCARBANTIA,,2,,,
26649.,198,,IC 995 KÉKFRANKOS,,2,,,
26650.,198,,IC 995 KÉKFRANKOS,,2,,,
26651.,198,,IC 995 KÉKFRANKOS,,2,,,
26652.,198,,IC 995 KÉKFRANKOS,,2,,,
26653.,198,,IC 983 LŐVÉR,,2,,,
26654.,198,,IC 983 LŐVÉR,,2,,,
26655.,198,,IC 983 LŐVÉR,,2,,,
26656.,198,,IC 983 LŐVÉR,,2,,,
26657.,198,,IC 981 IKVA,,2,,,
26658.,198,,IC 981 IKVA,,2,,,
26659.,198,,IC 981 IKVA,,2,,,
26660.,198,,IC 981 IKVA,,2,,,
26734.,198,,IC 985 MAGNET BANK,,2,,,
26734.1,198,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26734.2,198,,IC 985 MAGNET BANK,,2,,,
26735.,198,,IC 995 KÉKFRANKOS,,2,,,
26735.1,198,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26735.2,198,,IC 995 KÉKFRANKOS,,2,,,
26736.,198,,IC 983 LŐVÉR,,2,,,
26736.1,198,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26736.2,198,,IC 983 LŐVÉR,,2,,,
26789.,198,,IC 993 TŰZTORONY,,2,,,
26789.1,198,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26789.2,198,,IC 993 TŰZTORONY,,2,,,
26790.,198,,IC 981 IKVA,,2,,,
26790.1,198,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26790.2,198,,IC 981 IKVA,,2,,,
26791.,198,,IC 987 SCARBANTIA,,2,,,
26791.1,198,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26791.2,198,,IC 987 SCARBANTIA,,2,,,
26792.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26792.1,198,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26792.2,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26811.,198,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26811.1,198,,IC 987 SCARBANTIA,,2,,,
26812.,198,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26812.1,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26813.,198,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26813.1,198,,IC 985 MAGNET BANK,,2,,,
26814.,198,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26814.1,198,,IC 995 KÉKFRANKOS,,2,,,
26815.,198,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26815.1,198,,IC 983 LŐVÉR,,2,,,
26816.,198,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26816.1,198,,IC 993 TŰZTORONY,,2,,,
26817.,198,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26817.1,198,,IC 981 IKVA,,2,,,
26859.,198,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26859.1,198,,IC 983 LŐVÉR,,2,,,
26860.,198,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26860.1,198,,IC 993 TŰZTORONY,,2,,,
26861.,198,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26861.1,198,,IC 981 IKVA,,2,,,
26973.,134,,13939 ,,2,,,
26974.,134,,13935 ,,2,,,
26983.,198,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26983.1,198,,IC 987 SCARBANTIA,,2,,,
26984.,198,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26984.1,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
26985.,198,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26985.1,198,,IC 985 MAGNET BANK,,2,,,
26986.,198,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
26986.1,198,,IC 995 KÉKFRANKOS,,2,,,
27039.,198,,IC 993 TŰZTORONY,,2,,,
27039.1,198,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27039.2,198,,IC 993 TŰZTORONY,,2,,,
27040.,198,,IC 981 IKVA,,2,,,
27040.1,198,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27040.2,198,,IC 981 IKVA,,2,,,
27041.,198,,IC 987 SCARBANTIA,,2,,,
27041.1,198,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27041.2,198,,IC 987 SCARBANTIA,,2,,,
27042.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
27042.1,198,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27042.2,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
27043.,198,,IC 985 MAGNET BANK,,2,,,
27043.1,198,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27043.2,198,,IC 985 MAGNET BANK,,2,,,
27044.,198,,IC 995 KÉKFRANKOS,,2,,,
27044.1,198,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27044.2,198,,IC 995 KÉKFRANKOS,,2,,,
27045.,198,,IC 983 LŐVÉR,,2,,,
27045.1,198,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27045.2,198,,IC 983 LŐVÉR,,2,,,
27117.,198,,IC 981 IKVA,,2,,,
27179.,198,,ICB 987 SCARBANTIA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27179.1,198,,IC 987 SCARBANTIA,,2,,,
27180.,198,,ICB 997 SOPRONI KÖZGÁZ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27180.1,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
27181.,198,,ICB 985 MAGNET BANK,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27181.1,198,,IC 985 MAGNET BANK,,2,,,
27182.,198,,ICB 995 KÉKFRANKOS,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27182.1,198,,IC 995 KÉKFRANKOS,,2,,,
27183.,198,,ICB 983 LŐVÉR,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27183.1,198,,IC 983 LŐVÉR,,2,,,
27184.,198,,ICB 993 TŰZTORONY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27184.1,198,,IC 993 TŰZTORONY,,2,,,
27185.,198,,ICB 981 IKVA,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27185.1,198,,IC 981 IKVA,,2,,,
27213.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
27216.,198,,IC 997 SOPRONI KÖZGÁZ,,2,,,
27217.,198,,IC 985 MAGNET BANK,,2,,,
27220.,198,,IC 985 MAGNET BANK,,2,,,
27221.,198,,IC 993 TŰZTORONY,,2,,,
27225.,198,,IC 993 TŰZTORONY,,2,,,
27226.,198,,IC 987 SCARBANTIA,,2,,,
27228.,198,,IC 987 SCARBANTIA,,2,,,
27229.,198,,IC 995 KÉKFRANKOS,,2,,,
27232.,198,,IC 995 KÉKFRANKOS,,2,,,
27233.,198,,IC 983 LŐVÉR,,2,,,
27236.,198,,IC 983 LŐVÉR,,2,,,
27237.,198,,IC 981 IKVA,,2,,,
27238.,134,,B 9915 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27238.1,134,,9915 ,,2,,,
27239.,134,,B 9925 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27239.1,134,,9925 ,,2,,,
27240.,134,,B 9913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27240.1,134,,9913 ,,2,,,
27241.,134,,B 9923 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27241.1,134,,9923 ,,2,,,
27242.,134,,B 9933 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27242.1,134,,9933 ,,2,,,
27243.,134,,B 9943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27243.1,134,,9943 ,,2,,,
27244.,134,,B 9911 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27244.1,134,,9911 ,,2,,,
27245.,134,,B 9921 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27245.1,134,,9921 ,,2,,,
27246.,134,,B 9931 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27246.1,134,,9931 ,,2,,,
27247.,134,,B 9941 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27247.1,134,,9941 ,,2,,,
27249.,134,,9919 ,,2,,,
27249.1,134,,B 9919 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27250.,134,,9929 ,,2,,,
27250.1,134,,B 9929 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27251.,134,,9939 ,,2,,,
27251.1,134,,B 9939 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27252.,134,,9917 ,,2,,,
27252.1,134,,B 9917 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27253.,134,,9927 ,,2,,,
27253.1,134,,B 9927 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27254.,134,,9937 ,,2,,,
27254.1,134,,B 9937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27255.,134,,9937 ,,2,,,
27255.1,134,,B 9937 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27256.,134,,9915 ,,2,,,
27256.1,134,,B 9915 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27257.,134,,9925 ,,2,,,
27257.1,134,,B 9925 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27258.,134,,9913 ,,2,,,
27258.1,134,,B 9913 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27259.,134,,9933 ,,2,,,
27259.1,134,,B 9933 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27260.,134,,9943 ,,2,,,
27260.1,134,,B 9943 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27261.,134,,9911 ,,2,,,
27261.1,134,,B 9911 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
27262.,134,,9921 ,,2,,,
27262.1,134,,B 9921 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
